raceId,driverId,circuitId,constructorId,resultId,number,grid,position,positionText,positionOrder,time,year,Air.Temp,Track.Temp,Rainfall,Wind.Speed,track_group,Fastest_Qual,driverRef,team_rank,final_position,constructorRef,circuitRef,Rainfall2,qualifying_mil,qualifying_dif
1005,842,22,5,24113,10,7,11,11,11,\N,2018,28.26481481,37.17037037,Dry,1.791666667,High_Speed,01:29.8,gasly,3,8,toro_rosso,suzuka,Dry,89810,1.023359161
1006,1,69,131,24125,44,1,3,3,3,2.342,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:32.2,hamilton,1,3,mercedes,americas,Dry,92237,1
1006,20,69,6,24126,5,5,4,4,4,18.222,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:32.3,vettel,1,4,ferrari,americas,Dry,92298,1.00066134
1006,8,69,6,24123,7,2,1,1,1,34:18.6,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:32.3,raikkonen,1,1,ferrari,americas,Dry,92307,1.000758915
1006,815,69,10,24130,11,10,8,8,8,+1:41.080,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:34.5,perez,5,7,force_india,americas,Dry,94525,1.024805664
1006,822,69,131,24127,77,3,5,5,5,24.744,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:32.6,bottas,1,5,mercedes,americas,Dry,92616,1.00410898
1006,830,69,9,24124,33,18,2,2,2,1.281,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:34.8,max_verstappen,7,2,red_bull,americas,Dry,94766,1.027418498
1006,832,69,4,24129,55,11,7,7,7,+1:34.994,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:34.6,sainz,6,6,renault,americas,Dry,94566,1.025250171
1006,840,69,3,24136,18,15,14,14,14,\N,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:35.5,stroll,9,9,williams,americas,Dry,95480,1.035159426
1006,842,69,5,24134,10,19,12,12,12,\N,2018,21.93358779,30.48625954,Dry,2.090839695,Med_Speed,01:34.9,gasly,8,8,toro_rosso,americas,Dry,94850,1.028329195
1007,1,32,131,24146,44,3,4,4,4,+1:18.738,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:14.9,hamilton,2,4,mercedes,rodriguez,Dry,74894,1.001805803
1007,20,32,6,24144,5,4,2,2,2,17.316,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:15.0,vettel,4,2,ferrari,rodriguez,Dry,74970,1.002822403
1007,8,32,6,24145,7,6,3,3,3,49.914,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:15.3,raikkonen,4,3,ferrari,rodriguez,Dry,75330,1.007637876
1007,822,32,131,24147,77,5,5,5,5,\N,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:15.2,bottas,2,5,mercedes,rodriguez,Dry,75160,1.005363903
1007,830,32,9,24143,33,2,1,1,1,38:28.9,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:14.8,max_verstappen,1,1,red_bull,rodriguez,Dry,74785,1.000347784
1007,840,32,3,24154,18,17,12,12,12,\N,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:17.7,stroll,8,8,williams,rodriguez,Dry,77689,1.039192606
1007,842,32,5,24152,10,20,10,10,10,\N,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:16.8,gasly,7,7,toro_rosso,rodriguez,Dry,76828,1.027675598
1007,844,32,15,24149,16,9,7,7,7,\N,2018,20.12318841,34.47028986,Dry,1.55942029,Low_Speed,01:16.2,leclerc,6,6,sauber,rodriguez,Dry,76189,1.019128132
1008,1,18,131,24163,44,1,1,1,1,27:09.1,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:07.3,hamilton,1,1,mercedes,interlagos,Dry,67281,1
1008,20,18,6,24168,5,2,6,6,6,+26.997s,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:07.4,vettel,3,5,ferrari,interlagos,Dry,67374,1.001382262
1008,8,18,6,24165,7,4,3,3,3,+4.764s,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:07.5,raikkonen,3,3,ferrari,interlagos,Dry,67456,1.002601031
1008,815,18,10,24172,11,12,10,10,10,\N,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:08.7,perez,7,7,force_india,interlagos,Dry,68741,1.021700034
1008,822,18,131,24167,77,3,5,5,5,+22.943s,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:07.4,bottas,1,4,mercedes,interlagos,Dry,67441,1.002378086
1008,830,18,9,24164,33,5,2,2,2,+1.469s,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:07.8,max_verstappen,5,2,red_bull,interlagos,Dry,67778,1.007386929
1008,832,18,4,24174,55,15,12,12,12,\N,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:09.3,sainz,9,8,renault,interlagos,Dry,69269,1.029547718
1008,840,18,3,24180,18,19,18,18,18,\N,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:09.4,stroll,10,10,williams,interlagos,Dry,69441,1.03210416
1008,842,18,5,24175,10,9,13,13,13,\N,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:08.6,gasly,8,9,toro_rosso,interlagos,Dry,68616,1.019842155
1008,844,18,15,24169,16,7,7,7,7,+44.199s,2018,23.7696,40.0688,Dry,2.1872,Med_Speed,01:08.3,leclerc,6,6,sauber,interlagos,Dry,68335,1.015665641
1009,1,24,131,24183,44,1,1,1,1,39:40.4,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:34.8,hamilton,1,1,mercedes,yas_marina,Dry,94794,1
1009,20,24,6,24184,5,3,2,2,2,2.581,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:35.1,vettel,3,2,ferrari,yas_marina,Dry,95125,1.003491782
1009,815,24,10,24190,11,14,8,8,8,+1:31.275,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:37.3,perez,7,7,force_india,yas_marina,Dry,97255,1.025961559
1009,822,24,131,24187,77,2,5,5,5,47.957,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:35.0,bottas,1,4,mercedes,yas_marina,Dry,94956,1.001708969
1009,830,24,9,24185,33,6,3,3,3,12.706,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:35.6,max_verstappen,4,3,red_bull,yas_marina,Dry,95589,1.008386607
1009,832,24,4,24188,55,11,6,6,6,+1:12.548,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:37.0,sainz,6,5,renault,yas_marina,Dry,96982,1.02308163
1009,840,24,3,24195,18,20,13,13,13,\N,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:38.7,stroll,8,8,williams,yas_marina,Dry,98682,1.041015254
1009,844,24,15,24189,16,8,7,7,7,+1:30.789,2018,31.27372263,33.31824818,Minimal,2.16350365,Med_Speed,01:36.2,leclerc,5,6,sauber,yas_marina,Dry,96237,1.015222482
1010,1,1,131,24204,44,1,2,2,2,20.886,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:20.5,hamilton,1,2,mercedes,albert_park,Dry,80486,1
1010,20,1,6,24206,5,3,4,4,4,57.109,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:21.2,vettel,3,4,ferrari,albert_park,Dry,81190,1.008746863
1010,8,1,51,24210,7,9,8,8,8,\N,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:22.3,raikkonen,7,6,alfa,albert_park,Dry,82314,1.022712024
1010,815,1,211,24215,11,10,13,13,13,\N,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:22.5,perez,8,9,racing_point,albert_park,Dry,82532,1.02542057
1010,822,1,131,24203,77,2,1,1,1,25:27.3,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:20.6,bottas,1,1,mercedes,albert_park,Dry,80598,1.001391546
1010,830,1,9,24205,33,4,3,3,3,22.52,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:21.3,max_verstappen,5,3,red_bull,albert_park,Dry,81320,1.010362051
1010,840,1,211,24211,18,16,9,9,9,\N,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:23.0,stroll,8,7,racing_point,albert_park,Dry,83017,1.031446463
1010,842,1,9,24213,10,17,11,11,11,\N,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:23.0,gasly,5,8,red_bull,albert_park,Dry,83020,1.031483736
1010,844,1,6,24207,16,5,5,5,5,58.203,2019,23.47786885,41.31311475,Dry,1.166393443,Med_Speed,01:21.4,leclerc,3,5,ferrari,albert_park,Dry,81442,1.011877842
1011,1,3,131,24223,44,3,1,1,1,34:21.3,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:28.2,hamilton,3,1,mercedes,bahrain,Dry,88190,1.003687433
1011,20,3,6,24227,5,2,5,5,5,36.068,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:28.2,vettel,1,5,ferrari,bahrain,Dry,88160,1.003346004
1011,8,3,51,24229,7,8,7,7,7,47.47,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:29.0,raikkonen,7,6,alfa,bahrain,Dry,89022,1.013156397
1011,815,3,211,24232,11,14,10,10,10,+1:03.696,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:29.8,perez,8,8,racing_point,bahrain,Dry,89756,1.021510027
1011,822,3,131,24224,77,4,2,2,2,2.98,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:28.3,bottas,3,2,mercedes,bahrain,Dry,88256,1.004438577
1011,830,3,9,24226,33,5,4,4,4,6.408,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:28.8,max_verstappen,5,4,red_bull,bahrain,Dry,88752,1.010083536
1011,840,3,211,24236,18,18,14,14,14,\N,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:30.2,stroll,8,9,racing_point,bahrain,Dry,90217,1.026756652
1011,842,3,9,24230,10,13,8,8,8,58.094,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:29.5,gasly,5,7,red_bull,bahrain,Dry,89526,1.018892404
1011,844,3,6,24225,16,1,3,3,3,6.131,2019,26.21085271,28.61085271,Dry,2.710852713,Med_Speed,01:27.9,leclerc,1,3,ferrari,bahrain,Dry,87866,1
1012,1,17,131,24243,44,2,1,1,1,32:06.4,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:31.6,hamilton,1,1,mercedes,shanghai,Dry,91570,1.000251237
1012,20,17,6,24245,5,3,3,3,3,13.774,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:31.8,vettel,3,3,ferrari,shanghai,Dry,91848,1.003287929
1012,8,17,51,24251,7,13,9,9,9,\N,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:33.4,raikkonen,7,8,alfa,shanghai,Dry,93419,1.020448513
1012,815,17,211,24250,11,12,8,8,8,\N,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:33.3,perez,8,7,racing_point,shanghai,Dry,93299,1.019137711
1012,822,17,131,24244,77,1,2,2,2,6.552,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:31.5,bottas,1,2,mercedes,shanghai,Dry,91547,1
1012,830,17,9,24246,33,5,4,4,4,27.627,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:32.1,max_verstappen,5,4,red_bull,shanghai,Dry,92089,1.005920456
1012,832,17,1,24256,55,14,14,14,14,\N,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:33.5,sainz,10,10,mclaren,shanghai,Dry,93523,1.021584541
1012,840,17,211,24254,18,16,12,12,12,\N,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:34.3,stroll,8,9,racing_point,shanghai,Dry,94292,1.029984598
1012,842,17,9,24248,10,6,6,6,6,+1:29.307,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:32.9,gasly,5,6,red_bull,shanghai,Dry,92930,1.015106994
1012,844,17,6,24247,16,4,5,5,5,31.276,2019,19.32992126,27.33700787,Dry,3.315748031,Med_Speed,01:31.9,leclerc,3,5,ferrari,shanghai,Dry,91865,1.003473626
1013,1,73,131,24264,44,2,2,2,2,1.524,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:40.6,hamilton,1,2,mercedes,BAK,Dry,100554,1.000587094
1013,20,73,6,24265,5,3,3,3,3,11.739,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:40.8,vettel,3,3,ferrari,BAK,Dry,100797,1.003005125
1013,815,73,211,24268,11,5,6,6,6,+1:16.416,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:41.6,perez,6,6,racing_point,BAK,Dry,101593,1.010925917
1013,822,73,131,24263,77,1,1,1,1,31:52.9,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:40.5,bottas,1,1,mercedes,BAK,Dry,100495,1
1013,830,73,9,24266,33,4,4,4,4,17.493,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:41.1,max_verstappen,8,4,red_bull,BAK,Dry,101069,1.005711727
1013,832,73,1,24269,55,9,7,7,7,+1:23.826,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:41.9,sainz,5,7,mclaren,BAK,Dry,101936,1.014339022
1013,840,73,211,24271,18,13,9,9,9,+1:43.816,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:42.6,stroll,6,8,racing_point,BAK,Dry,102630,1.021244838
1013,844,73,6,24267,16,8,5,5,5,+1:09.107,2019,19.76356589,39.65426357,Dry,1.249612403,Med_Speed,01:41.4,leclerc,3,5,ferrari,BAK,Dry,101426,1.009264142
1014,1,4,131,24283,44,2,1,1,1,35:50.4,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:16.0,hamilton,1,1,mercedes,catalunya,Dry,76038,1.008381296
1014,20,4,6,24286,5,3,4,4,4,9.167,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:16.3,vettel,3,4,ferrari,catalunya,Dry,76272,1.011484497
1014,8,4,51,24296,7,14,14,14,14,41.803,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:17.8,raikkonen,8,8,alfa,catalunya,Dry,77788,1.031588998
1014,815,4,211,24297,11,15,15,15,15,46.877,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:17.9,perez,8,9,racing_point,catalunya,Dry,77886,1.03288863
1014,822,4,131,24284,77,1,2,2,2,4.074,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:15.4,bottas,1,2,mercedes,catalunya,Dry,75406,1
1014,830,4,9,24285,33,4,3,3,3,7.679,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:16.4,max_verstappen,5,3,red_bull,catalunya,Dry,76357,1.012611729
1014,832,4,1,24290,55,12,8,8,8,32.342,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:17.6,sainz,7,7,mclaren,catalunya,Dry,77599,1.029082566
1014,842,4,9,24288,10,6,6,6,6,19.576,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:16.7,gasly,5,6,red_bull,catalunya,Dry,76708,1.017266531
1014,844,4,6,24287,16,5,5,5,5,13.361,2019,20.14772727,40.72727273,Dry,1.929545455,Med_Speed,01:16.6,leclerc,3,5,ferrari,catalunya,Dry,76588,1.015675145
1015,1,6,131,24306,44,1,1,1,1,43:28.4,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:10.2,hamilton,1,1,mercedes,monaco,Wet,70166,1
1015,20,6,6,24307,5,4,2,2,2,2.602,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:10.9,vettel,5,2,ferrari,monaco,Wet,70947,1.011130747
1015,8,6,51,24322,7,14,17,17,17,\N,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:12.0,raikkonen,7,9,alfa,monaco,Wet,71993,1.026038252
1015,815,6,211,24318,11,16,12,12,12,\N,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:12.2,perez,8,7,racing_point,monaco,Wet,72233,1.029458712
1015,822,6,131,24308,77,2,3,3,3,3.162,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:10.3,bottas,1,3,mercedes,monaco,Wet,70252,1.001225665
1015,830,6,9,24309,33,3,4,4,4,5.537,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:10.6,max_verstappen,3,4,red_bull,monaco,Wet,70618,1.006441866
1015,832,6,1,24311,55,9,6,6,6,53.454,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:11.4,sainz,6,6,mclaren,monaco,Wet,71417,1.017829148
1015,840,6,211,24321,18,17,16,16,16,\N,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:12.8,stroll,8,8,racing_point,monaco,Wet,72846,1.038195137
1015,842,6,9,24310,10,8,5,5,5,9.946,2019,22.75467626,32.7294964,1/2 Race,0.903597122,Low_Speed,01:11.0,gasly,3,5,red_bull,monaco,Wet,71041,1.012470427
1016,1,7,131,24326,44,2,1,1,1,29:07.1,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:10.4,hamilton,3,1,mercedes,villeneuve,Dry,70446,1.002932802
1016,20,7,6,24327,5,1,2,2,2,3.658,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:10.2,vettel,1,2,ferrari,villeneuve,Dry,70240,1
1016,8,7,51,24340,7,16,15,15,15,\N,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:12.2,raikkonen,8,10,alfa,villeneuve,Dry,72230,1.028331435
1016,815,7,211,24337,11,15,12,12,12,\N,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:12.2,perez,9,9,racing_point,villeneuve,Dry,72197,1.027861617
1016,822,7,131,24329,77,6,4,4,4,51.043,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:11.1,bottas,3,4,mercedes,villeneuve,Dry,71095,1.012172551
1016,830,7,9,24330,33,9,5,5,5,57.655,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:11.6,max_verstappen,5,5,red_bull,villeneuve,Dry,71619,1.019632688
1016,832,7,1,24336,55,11,11,11,11,\N,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:11.6,sainz,7,8,mclaren,villeneuve,Dry,71572,1.018963554
1016,840,7,211,24334,18,17,9,9,9,\N,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:12.3,stroll,9,7,racing_point,villeneuve,Dry,72266,1.028843964
1016,842,7,9,24333,10,5,8,8,8,\N,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:11.1,gasly,5,6,red_bull,villeneuve,Dry,71079,1.011944761
1016,844,7,6,24328,16,3,3,3,3,4.696,2019,29.36825397,51.0984127,Dry,1.308730159,Med_Speed,01:10.9,leclerc,1,3,ferrari,villeneuve,Dry,70920,1.009681093
1017,1,34,131,24346,44,1,1,1,1,24:31.2,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:28.3,hamilton,1,1,mercedes,ricard,Dry,88319,1
1017,20,34,6,24350,5,7,5,5,5,+1:02.796,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:29.5,vettel,3,5,ferrari,ricard,Dry,89506,1.013439917
1017,8,34,51,24352,7,12,7,7,7,\N,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:30.5,raikkonen,8,7,alfa,ricard,Dry,90533,1.025068219
1017,815,34,211,24357,11,14,12,12,12,\N,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:30.7,perez,9,9,racing_point,ricard,Dry,90738,1.02738935
1017,822,34,131,24347,77,2,2,2,2,18.056,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:28.6,bottas,1,2,mercedes,ricard,Dry,88605,1.003238261
1017,830,34,9,24349,33,4,4,4,4,34.905,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:29.4,max_verstappen,6,4,red_bull,ricard,Dry,89409,1.012341625
1017,832,34,1,24351,55,6,6,6,6,+1:35.462,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:29.5,sainz,5,6,mclaren,ricard,Dry,89522,1.013621078
1017,840,34,211,24358,18,17,13,13,13,\N,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:31.7,stroll,9,10,racing_point,ricard,Dry,91726,1.038576071
1017,842,34,9,24355,10,9,10,10,10,\N,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:30.2,gasly,6,8,red_bull,ricard,Dry,90184,1.021116634
1017,844,34,6,24348,16,3,3,3,3,18.985,2019,26.89421488,54.52561983,Dry,1.678512397,Med_Speed,01:29.0,leclerc,3,3,ferrari,ricard,Dry,88965,1.007314394
1018,1,70,131,24370,44,4,5,5,5,22.805,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:03.3,hamilton,1,5,mercedes,red_bull_ring,Dry,63262,1.004110915
1018,20,70,6,24369,5,9,4,4,4,19.61,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:03.7,vettel,3,4,ferrari,red_bull_ring,Dry,63667,1.010539181
1018,8,70,51,24374,7,6,9,9,9,\N,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:04.1,raikkonen,7,8,alfa,red_bull_ring,Dry,64056,1.01671349
1018,815,70,211,24376,11,13,11,11,11,\N,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:04.8,perez,9,9,racing_point,red_bull_ring,Dry,64789,1.028347856
1018,822,70,131,24368,77,3,3,3,3,18.96,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:03.5,bottas,1,3,mercedes,red_bull_ring,Dry,63537,1.008475787
1018,830,70,9,24366,33,2,1,1,1,22:01.8,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:03.4,max_verstappen,5,1,red_bull,red_bull_ring,Dry,63439,1.006920305
1018,832,70,1,24373,55,19,8,8,8,\N,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:04.5,sainz,8,7,mclaren,red_bull_ring,Dry,64453,1.023014777
1018,840,70,211,24379,18,14,14,14,14,\N,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:04.8,stroll,9,10,racing_point,red_bull_ring,Dry,64832,1.029030364
1018,842,70,9,24372,10,8,7,7,7,\N,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:04.0,gasly,5,6,red_bull,red_bull_ring,Dry,63988,1.015634176
1018,844,70,6,24367,16,1,2,2,2,2.724,2019,34.4440678,50.7440678,Dry,1.225423729,Med_Speed,01:03.0,leclerc,3,2,ferrari,red_bull_ring,Dry,63003,1
1019,1,9,131,24386,44,2,1,1,1,21:08.5,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:25.1,hamilton,1,1,mercedes,silverstone,Dry,85099,1.000070511
1019,20,9,6,24401,5,6,16,16,16,\N,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:25.8,vettel,3,9,ferrari,silverstone,Dry,85787,1.008155782
1019,8,9,51,24393,7,12,8,8,8,+1:05.540,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:26.5,raikkonen,8,7,alfa,silverstone,Dry,86546,1.017075435
1019,815,9,211,24402,11,15,17,17,17,\N,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:26.6,perez,9,10,racing_point,silverstone,Dry,86649,1.018285875
1019,822,9,131,24387,77,1,2,2,2,24.928,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:25.1,bottas,1,2,mercedes,silverstone,Dry,85093,1
1019,830,9,9,24390,33,4,5,5,5,39.458,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:25.3,max_verstappen,3,5,red_bull,silverstone,Dry,85276,1.002150588
1019,832,9,1,24391,55,13,6,6,6,53.639,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:26.2,sainz,7,6,mclaren,silverstone,Dry,86203,1.013044551
1019,840,9,211,24398,18,18,13,13,13,+1:21.086,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:26.8,stroll,9,8,racing_point,silverstone,Dry,86762,1.019613834
1019,842,9,9,24389,10,5,4,4,4,34.692,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:25.6,gasly,3,4,red_bull,silverstone,Dry,85590,1.005840668
1019,844,9,6,24388,16,3,3,3,3,30.117,2019,18.90508475,30.3220339,Dry,2.011864407,High_Speed,01:25.2,leclerc,3,3,ferrari,silverstone,Dry,85172,1.000928396
1020,1,10,131,24414,44,1,9,9,9,19.667,2019,21.50340136,26.4414966,Full Race,1.006122449,Med_Speed,01:11.8,hamilton,1,5,mercedes,hockenheimring,Wet,71767,1
1020,8,10,51,24417,7,5,12,12,12,42.214,2019,21.50340136,26.4414966,Full Race,1.006122449,Med_Speed,01:12.5,raikkonen,4,6,alfa,hockenheimring,Wet,72519,1.010478354
1020,830,10,9,24406,33,2,1,1,1,44:31.3,2019,21.50340136,26.4414966,Full Race,1.006122449,Med_Speed,01:12.1,max_verstappen,2,1,red_bull,hockenheimring,Wet,72113,1.004821157
1020,832,10,1,24410,55,7,5,5,5,9.583,2019,21.50340136,26.4414966,Full Race,1.006122449,Med_Speed,01:12.6,sainz,5,4,mclaren,hockenheimring,Wet,72632,1.012052893
1020,840,10,211,24409,18,15,4,4,4,8.966,2019,21.50340136,26.4414966,Full Race,1.006122449,Med_Speed,01:13.3,stroll,5,3,racing_point,hockenheimring,Wet,73256,1.020747697
1020,842,10,9,24419,10,4,14,14,14,\N,2019,21.50340136,26.4414966,Full Race,1.006122449,Med_Speed,01:12.4,gasly,2,7,red_bull,hockenheimring,Wet,72385,1.0086112
1021,1,11,131,24426,44,3,1,1,1,35:03.8,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:14.8,hamilton,1,1,mercedes,hungaroring,Dry,74769,1.002641742
1021,20,11,6,24428,5,5,3,3,3,+1:01.433,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:15.1,vettel,5,3,ferrari,hungaroring,Dry,75071,1.00669152
1021,8,11,51,24432,7,10,7,7,7,\N,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:16.0,raikkonen,8,7,alfa,hungaroring,Dry,76041,1.019699083
1021,815,11,211,24436,11,16,11,11,11,\N,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:17.1,perez,9,9,racing_point,hungaroring,Dry,77109,1.034020812
1021,822,11,131,24433,77,2,8,8,8,\N,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:14.6,bottas,1,8,mercedes,hungaroring,Dry,74590,1.000241377
1021,830,11,9,24427,33,1,2,2,2,17.796,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:14.6,max_verstappen,3,2,red_bull,hungaroring,Dry,74572,1
1021,832,11,1,24430,55,8,5,5,5,\N,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:15.9,sainz,7,5,mclaren,hungaroring,Dry,75852,1.017164619
1021,840,11,211,24442,18,18,17,17,17,\N,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:17.5,stroll,9,10,racing_point,hungaroring,Dry,77542,1.039827281
1021,842,11,9,24431,10,6,6,6,6,\N,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:15.5,gasly,3,6,red_bull,hungaroring,Dry,75450,1.011773856
